receive,00000799,3,AAPL,4871.0,0.0,1,,,39273,8,20231022-11:07:47.648,1327.0,0,0,,,
receive,00000800,,,,,,Unlucky,,,8,20231022-11:07:47.648,1328.0,8,8,,,
receive,00000801,2,BAC,4599.0,0.0,1,,,39275,8,20231022-11:07:47.648,1329.0,0,0,,,
receive,00000802,3,AAPL,4628.0,0.0,1,,,39276,8,20231022-11:07:47.649,1330.0,0,0,,,
receive,00000803,3,AAPL,8634.0,106.0,2,,,39277,8,20231022-11:07:47.649,1331.0,0,0,,,
receive,00000804,,,,,,Unlucky,,,8,20231022-11:07:47.661,1332.0,8,8,,,
receive,00000805,2,AAPL,5354.0,0.0,1,,,39279,8,20231022-11:07:47.661,1333.0,0,0,,,
receive,00000806,3,AAPL,9881.0,134.0,2,,,39280,8,20231022-11:07:47.661,1334.0,0,0,,,
receive,00000807,2,BAC,413.0,70.0,2,,,39281,8,20231022-11:07:47.662,1335.0,0,0,,,
receive,00000808,1,AAPL,3843.0,0.0,1,,,39282,8,20231022-11:07:47.662,1336.0,0,0,,,
receive,00000809,1,AAPL,1475.0,0.0,1,,,39283,8,20231022-11:07:47.662,1337.0,0,0,,,
receive,00000810,1,BAC,5673.0,0.0,1,,,39284,8,20231022-11:07:47.663,1338.0,0,0,,,
receive,00000811,2,BAC,6267.0,0.0,1,,,39285,8,20231022-11:07:47.671,1339.0,0,0,,,
receive,00000812,2,BAC,3234.0,0.0,1,,,39286,8,20231022-11:07:47.672,1340.0,0,0,,,
receive,00000813,1,MSFT,5633.0,0.0,1,,,39287,8,20231022-11:07:47.672,1341.0,0,0,,,
receive,00000814,1,MSFT,9384.0,0.0,1,,,39288,8,20231022-11:07:47.673,1342.0,0,0,,,
receive,00000815,2,BAC,5115.0,58.0,2,,,39289,8,20231022-11:07:47.673,1343.0,0,0,,,
receive,00000816,,,,,,Unlucky,,,8,20231022-11:07:47.674,1344.0,8,8,,,
receive,00000817,,,,,,Unknown order id,,NONE,9,20231022-11:07:47.674,1345.0,8,,00000274,,
receive,00000818,1,BAC,1495.0,32.0,2,,,39291,8,20231022-11:07:47.685,1346.0,0,0,,,
receive,00000819,2,BAC,3733.0,0.0,1,,,39292,8,20231022-11:07:47.685,1347.0,0,0,,,
receive,00000820,1,AAPL,4990.0,189.0,2,,,39293,8,20231022-11:07:47.686,1348.0,0,0,,,
receive,00000821,1,AAPL,5769.0,220.0,2,,,39294,8,20231022-11:07:47.686,1349.0,0,0,,,
receive,00000822,3,AAPL,4790.0,163.0,2,,,39295,8,20231022-11:07:47.686,1350.0,0,0,,,
receive,00000823,1,BAC,7923.0,0.0,1,,,39296,8,20231022-11:07:47.687,1351.0,0,0,,,
receive,00000824,,,,,,Unlucky,,,8,20231022-11:07:47.687,1352.0,8,8,,,
receive,00000825,2,BAC,85.0,0.0,1,,,39298,8,20231022-11:07:47.696,1353.0,0,0,,,
receive,00000826,3,BAC,6177.0,0.0,1,,,39299,8,20231022-11:07:47.697,1354.0,0,0,,,
receive,00000827,2,MSFT,5714.0,0.0,1,,,39300,8,20231022-11:07:47.697,1355.0,0,0,,,
receive,00000828,3,BAC,6982.0,16.0,2,,,39301,8,20231022-11:07:47.698,1356.0,0,0,,,
receive,00000829,2,MSFT,5618.0,0.0,1,,,39302,8,20231022-11:07:47.698,1357.0,0,0,,,
receive,00000830,2,BAC,3237.0,0.0,1,,,39303,8,20231022-11:07:47.699,1358.0,0,0,,,
receive,00000831,1,MSFT,3493.0,263.0,2,,,39304,8,20231022-11:07:47.699,1359.0,0,0,,,
receive,00000832,2,MSFT,1387.0,121.0,2,,,39305,8,20231022-11:07:47.711,1360.0,0,0,,,
receive,00000833,1,MSFT,2903.0,141.0,2,,,39306,8,20231022-11:07:47.711,1361.0,0,0,,,
receive,00000834,1,AAPL,3918.0,111.0,2,,,39307,8,20231022-11:07:47.712,1362.0,0,0,,,
receive,00000835,1,MSFT,9043.0,105.0,2,,,39308,8,20231022-11:07:47.713,1363.0,0,0,,,
receive,00000836,2,BAC,7485.0,17.0,2,,,39309,8,20231022-11:07:47.713,1364.0,0,0,,,
receive,00000837,3,BAC,6992.0,47.0,2,,,39310,8,20231022-11:07:47.714,1365.0,0,0,,,
receive,00000838,1,AAPL,9452.0,214.0,2,,,39311,8,20231022-11:07:47.714,1366.0,0,0,,,
receive,00000839,1,AAPL,3303.0,0.0,1,,,39312,8,20231022-11:07:47.721,1367.0,0,0,,,
receive,00000840,1,BAC,7910.0,0.0,1,,,39313,8,20231022-11:07:47.722,1368.0,0,0,,,
receive,00000841,1,MSFT,7502.0,387.0,2,,,39314,8,20231022-11:07:47.722,1369.0,0,0,,,
receive,00000842,,,,,,Unlucky,,,8,20231022-11:07:47.722,1370.0,8,8,,,
receive,00000843,,,,,,Unknown order id,,NONE,9,20231022-11:07:47.722,1371.0,8,,00000292,,
receive,00000844,3,MSFT,3845.0,345.0,2,,,39316,8,20231022-11:07:47.723,1372.0,0,0,,,
receive,00000845,2,BAC,969.0,26.0,2,,,39317,8,20231022-11:07:47.735,1373.0,0,0,,,
receive,00000846,,,,,,Unknown order id,,NONE,9,20231022-11:07:47.735,1374.0,8,,00000762,,
receive,00000847,,,,,,Unlucky,,,8,20231022-11:07:47.735,1375.0,8,8,,,
receive,00000848,3,MSFT,7854.0,0.0,1,,,39319,8,20231022-11:07:47.736,1376.0,0,0,,,
receive,00000849,3,MSFT,6658.0,0.0,1,,,39320,8,20231022-11:07:47.736,1377.0,0,0,,,
receive,00000850,1,BAC,9168.0,0.0,1,,,39321,8,20231022-11:07:47.736,1378.0,0,0,,,
receive,00000851,,,,,,Unknown order id,,NONE,9,20231022-11:07:47.736,1379.0,8,,00000580,,
receive,00000852,2,MSFT,7513.0,289.0,2,,,39322,8,20231022-11:07:47.740,1380.0,0,0,,,
receive,00000853,1,MSFT,3520.0,0.0,1,,,39323,8,20231022-11:07:47.740,1381.0,0,0,,,
receive,00000854,2,AAPL,1137.0,135.0,2,,,39324,8,20231022-11:07:47.741,1382.0,0,0,,,
receive,00000855,3,AAPL,5582.0,250.0,2,,,39325,8,20231022-11:07:47.741,1383.0,0,0,,,
receive,00000856,1,BAC,5336.0,0.0,1,,,39326,8,20231022-11:07:47.750,1384.0,0,0,,,
receive,00000857,3,AAPL,9785.0,0.0,1,,,39327,8,20231022-11:07:47.751,1385.0,0,0,,,
receive,00000858,1,BAC,9448.0,0.0,1,,,39328,8,20231022-11:07:47.751,1386.0,0,0,,,
receive,00000859,2,BAC,2857.0,88.0,2,,,39329,8,20231022-11:07:47.751,1387.0,0,0,,,
receive,00000860,3,BAC,9316.0,0.0,1,,,39330,8,20231022-11:07:47.752,1388.0,0,0,,,
receive,00000861,3,BAC,1082.0,45.0,2,,,39331,8,20231022-11:07:47.752,1389.0,0,0,,,
receive,00000862,3,AAPL,8985.0,165.0,2,,,39332,8,20231022-11:07:47.762,1390.0,0,0,,,
receive,00000863,,,,,,Unlucky,,,8,20231022-11:07:47.762,1391.0,8,8,,,
receive,00000864,3,MSFT,152.0,187.0,2,,,39334,8,20231022-11:07:47.763,1392.0,0,0,,,
receive,00000865,,,,,,Unlucky,,,8,20231022-11:07:47.763,1393.0,8,8,,,
receive,00000866,,,,,,Unlucky,,,8,20231022-11:07:47.763,1394.0,8,8,,,
receive,00000867,2,MSFT,9011.0,0.0,1,,,39337,8,20231022-11:07:47.764,1395.0,0,0,,,
receive,00000868,1,MSFT,6900.0,0.0,1,,,39338,8,20231022-11:07:47.764,1396.0,0,0,,,
receive,00000869,2,BAC,8048.0,0.0,1,,,39339,8,20231022-11:07:47.773,1397.0,0,0,,,
receive,00000870,1,AAPL,9914.0,0.0,1,,,39340,8,20231022-11:07:47.773,1398.0,0,0,,,
receive,00000871,1,BAC,3053.0,8.0,2,,,39341,8,20231022-11:07:47.774,1399.0,0,0,,,
receive,00000872,3,MSFT,9071.0,0.0,1,,,39342,8,20231022-11:07:47.774,1400.0,0,0,,,
receive,00000873,3,BAC,9903.0,70.0,2,,,39343,8,20231022-11:07:47.775,1401.0,0,0,,,
receive,00000874,2,BAC,5668.0,10.0,2,,,39344,8,20231022-11:07:47.775,1402.0,0,0,,,
receive,00000875,1,AAPL,809.0,240.0,2,,,39345,8,20231022-11:07:47.776,1403.0,0,0,,,
receive,00000876,3,MSFT,4757.0,0.0,1,,,39346,8,20231022-11:07:47.783,1404.0,0,0,,,
receive,00000877,2,AAPL,3063.0,0.0,1,,,39347,8,20231022-11:07:47.783,1405.0,0,0,,,
receive,00000878,,,,,,Unlucky,,,8,20231022-11:07:47.784,1406.0,8,8,,,
receive,00000879,1,MSFT,8284.0,0.0,1,,,39349,8,20231022-11:07:47.784,1407.0,0,0,,,
receive,00000880,,,,,,Unknown order id,,NONE,9,20231022-11:07:47.785,1408.0,8,,00000825,,
receive,00000881,3,BAC,9603.0,0.0,1,,,39350,8,20231022-11:07:47.785,1409.0,0,0,,,
receive,00000882,,,,,,Unknown order id,,NONE,9,20231022-11:07:47.786,1410.0,8,,00000141,,
receive,00000883,3,BAC,2975.0,6.0,2,,,39351,8,20231022-11:07:47.793,1411.0,0,0,,,
receive,00000884,1,MSFT,538.0,0.0,1,,,39352,8,20231022-11:07:47.794,1412.0,0,0,,,
receive,00000885,2,MSFT,6969.0,0.0,1,,,39353,8,20231022-11:07:47.794,1413.0,0,0,,,
receive,00000886,2,MSFT,6064.0,385.0,2,,,39354,8,20231022-11:07:47.795,1414.0,0,0,,,
receive,00000887,2,AAPL,5225.0,172.0,2,,,39355,8,20231022-11:07:47.795,1415.0,0,0,,,
receive,00000888,1,BAC,7065.0,49.0,2,,,39356,8,20231022-11:07:47.795,1416.0,0,0,,,
receive,00000889,,,,,,Unlucky,,,8,20231022-11:07:47.796,1417.0,8,8,,,
receive,00000890,,,,,,Unknown order id,,NONE,9,20231022-11:07:47.808,1418.0,8,,00000468,,
receive,00000891,1,AAPL,2897.0,186.0,2,,,39358,8,20231022-11:07:47.808,1419.0,0,0,,,
receive,00000892,2,BAC,7903.0,0.0,1,,,39359,8,20231022-11:07:47.809,1420.0,0,0,,,
receive,00000893,2,AAPL,1464.0,269.0,2,,,39360,8,20231022-11:07:47.809,1421.0,0,0,,,
receive,00000894,2,BAC,7757.0,2.0,2,,,39361,8,20231022-11:07:47.810,1422.0,0,0,,,
receive,00000895,,,,,,Unknown order id,,NONE,9,20231022-11:07:47.810,1423.0,8,,00000591,,
receive,00000896,1,AAPL,845.0,0.0,1,,,39362,8,20231022-11:07:47.811,1424.0,0,0,,,
receive,00000897,2,BAC,9732.0,20.0,2,,,39363,8,20231022-11:07:47.818,1425.0,0,0,,,
receive,00000898,2,MSFT,5106.0,0.0,1,,,39364,8,20231022-11:07:47.819,1426.0,0,0,,,
receive,00000899,1,MSFT,7714.0,395.0,2,,,39365,8,20231022-11:07:47.819,1427.0,0,0,,,
receive,00000900,1,MSFT,7144.0,0.0,1,,,39366,8,20231022-11:07:47.819,1428.0,0,0,,,
receive,00000901,1,BAC,4444.0,0.0,1,,,39367,8,20231022-11:07:47.819,1429.0,0,0,,,
receive,00000902,1,MSFT,9884.0,0.0,1,,,39368,8,20231022-11:07:47.820,1430.0,0,0,,,
receive,00000903,2,BAC,9094.0,0.0,1,,,39369,8,20231022-11:07:47.820,1431.0,0,0,,,
receive,00000904,2,MSFT,1195.0,0.0,1,,,39370,8,20231022-11:07:47.832,1432.0,0,0,,,
receive,00000905,1,BAC,2365.0,0.0,1,,,39371,8,20231022-11:07:47.832,1433.0,0,0,,,
receive,00000906,2,MSFT,1095.0,373.0,2,,,39372,8,20231022-11:07:47.833,1434.0,0,0,,,
receive,00000907,2,BAC,7182.0,82.0,2,,,39373,8,20231022-11:07:47.833,1435.0,0,0,,,
receive,00000908,1,MSFT,5730.0,183.0,2,,,39374,8,20231022-11:07:47.834,1436.0,0,0,,,
receive,00000909,1,MSFT,871.0,0.0,1,,,39375,8,20231022-11:07:47.834,1437.0,0,0,,,
receive,00000910,2,BAC,685.0,0.0,1,,,39376,8,20231022-11:07:47.834,1438.0,0,0,,,
receive,00000911,3,MSFT,978.0,0.0,1,,,39377,8,20231022-11:07:47.843,1439.0,0,0,,,
receive,00000912,3,AAPL,4358.0,106.0,2,,,39378,8,20231022-11:07:47.843,1440.0,0,0,,,
receive,00000913,3,BAC,9515.0,0.0,1,,,39379,8,20231022-11:07:47.843,1441.0,0,0,,,
receive,00000914,,,,,,Unlucky,,,8,20231022-11:07:47.844,1442.0,8,8,,,
receive,00000915,1,MSFT,3678.0,0.0,1,,,39381,8,20231022-11:07:47.844,1443.0,0,0,,,
receive,00000916,3,BAC,7762.0,0.0,1,,,39382,8,20231022-11:07:47.844,1444.0,0,0,,,
receive,00000917,2,BAC,1953.0,0.0,1,,,39383,8,20231022-11:07:47.856,1445.0,0,0,,,
receive,00000918,,,,,,Unlucky,,,8,20231022-11:07:47.856,1446.0,8,8,,,
receive,00000919,2,BAC,3384.0,0.0,1,,,39385,8,20231022-11:07:47.857,1447.0,0,0,,,
receive,00000920,2,AAPL,7192.0,0.0,1,,,39386,8,20231022-11:07:47.857,1448.0,0,0,,,
receive,00000921,2,BAC,8932.0,0.0,1,,,39387,8,20231022-11:07:47.857,1449.0,0,0,,,
receive,00000922,2,AAPL,9250.0,289.0,2,,,39388,8,20231022-11:07:47.858,1450.0,0,0,,,
receive,00000923,2,AAPL,2549.0,0.0,1,,,39389,8,20231022-11:07:47.858,1451.0,0,0,,,
receive,00000924,,,,,,Unknown order id,,NONE,9,20231022-11:07:47.867,1452.0,8,,00000502,,
receive,00000925,3,AAPL,8855.0,161.0,2,,,39390,8,20231022-11:07:47.868,1453.0,0,0,,,
receive,00000926,2,AAPL,958.0,0.0,1,,,39391,8,20231022-11:07:47.868,1454.0,0,0,,,
receive,00000927,1,AAPL,5545.0,0.0,1,,,39392,8,20231022-11:07:47.869,1455.0,0,0,,,
receive,00000928,2,AAPL,8846.0,0.0,1,,,39393,8,20231022-11:07:47.869,1456.0,0,0,,,
receive,00000929,1,MSFT,588.0,287.0,2,,,39394,8,20231022-11:07:47.870,1457.0,0,0,,,
receive,00000930,,,,,,Unlucky,,,8,20231022-11:07:47.870,1458.0,8,8,,,
receive,00000931,2,AAPL,4614.0,159.0,2,,,39396,8,20231022-11:07:47.878,1459.0,0,0,,,
receive,00000932,1,BAC,312.0,0.0,1,,,39397,8,20231022-11:07:47.879,1460.0,0,0,,,
receive,00000933,3,MSFT,1156.0,0.0,1,,,39398,8,20231022-11:07:47.879,1461.0,0,0,,,
receive,00000934,3,BAC,6080.0,3.0,2,,,39399,8,20231022-11:07:47.880,1462.0,0,0,,,
receive,00000935,1,MSFT,9206.0,0.0,1,,,39400,8,20231022-11:07:47.880,1463.0,0,0,,,
receive,00000936,,,,,,Unlucky,,,8,20231022-11:07:47.881,1464.0,8,8,,,
receive,00000937,3,AAPL,3250.0,0.0,1,,,39402,8,20231022-11:07:47.881,1465.0,0,0,,,
receive,00000938,3,AAPL,826.0,0.0,1,,,39403,8,20231022-11:07:47.887,1466.0,0,0,,,
receive,00000939,3,AAPL,4662.0,209.0,2,,,39404,8,20231022-11:07:47.888,1467.0,0,0,,,
receive,00000940,,,,,,Unlucky,,,8,20231022-11:07:47.888,1468.0,8,8,,,
receive,00000941,2,MSFT,4641.0,0.0,1,,,39406,8,20231022-11:07:47.889,1469.0,0,0,,,
receive,00000942,,,,,,Unlucky,,,8,20231022-11:07:47.889,1470.0,8,8,,,
receive,00000943,2,AAPL,8326.0,136.0,2,,,39408,8,20231022-11:07:47.890,1471.0,0,0,,,
receive,00000944,3,BAC,1157.0,0.0,1,,,39409,8,20231022-11:07:47.890,1472.0,0,0,,,
receive,00000945,3,MSFT,9255.0,0.0,1,,,39410,8,20231022-11:07:47.891,1473.0,0,0,,,
receive,00000946,,,,,,Unlucky,,,8,20231022-11:07:47.891,1474.0,8,8,,,
receive,00000947,2,BAC,602.0,0.0,1,,,39412,8,20231022-11:07:47.899,1475.0,0,0,,,
receive,00000948,2,AAPL,4300.0,287.0,2,,,39413,8,20231022-11:07:47.899,1476.0,0,0,,,
receive,00000949,1,BAC,5248.0,0.0,1,,,39414,8,20231022-11:07:47.899,1477.0,0,0,,,
receive,00000950,1,BAC,4387.0,0.0,1,,,39415,8,20231022-11:07:47.900,1478.0,0,0,,,
receive,00000951,2,BAC,8585.0,23.0,2,,,39416,8,20231022-11:07:47.900,1479.0,0,0,,,
receive,00000952,2,MSFT,1777.0,0.0,1,,,39417,8,20231022-11:07:47.900,1480.0,0,0,,,
receive,00000953,1,MSFT,4420.0,198.0,2,,,39418,8,20231022-11:07:47.901,1481.0,0,0,,,
receive,00000954,3,MSFT,483.0,247.0,2,,,39419,8,20231022-11:07:47.912,1482.0,0,0,,,
receive,00000955,3,AAPL,614.0,187.0,2,,,39420,8,20231022-11:07:47.912,1483.0,0,0,,,
receive,00000956,1,BAC,1044.0,0.0,1,,,39421,8,20231022-11:07:47.913,1484.0,0,0,,,
receive,00000957,3,MSFT,7465.0,0.0,1,,,39422,8,20231022-11:07:47.913,1485.0,0,0,,,
receive,00000958,3,BAC,7469.0,7.0,2,,,39423,8,20231022-11:07:47.914,1486.0,0,0,,,
receive,00000959,1,AAPL,9159.0,230.0,2,,,39424,8,20231022-11:07:47.914,1487.0,0,0,,,
receive,00000960,3,BAC,142.0,0.0,1,,,39425,8,20231022-11:07:47.915,1488.0,0,0,,,
receive,00000961,3,MSFT,2960.0,150.0,2,,,39426,8,20231022-11:07:47.922,1489.0,0,0,,,
receive,00000962,1,BAC,9607.0,0.0,1,,,39427,8,20231022-11:07:47.922,1490.0,0,0,,,
receive,00000963,,,,,,Unlucky,,,8,20231022-11:07:47.923,1491.0,8,8,,,
receive,00000964,1,AAPL,7135.0,0.0,1,,,39429,8,20231022-11:07:47.923,1492.0,0,0,,,
receive,00000965,2,AAPL,4177.0,0.0,1,,,39430,8,20231022-11:07:47.923,1493.0,0,0,,,
receive,00000966,2,AAPL,4778.0,261.0,2,,,39431,8,20231022-11:07:47.924,1494.0,0,0,,,
receive,00000967,1,MSFT,9631.0,0.0,1,,,39432,8,20231022-11:07:47.935,1495.0,0,0,,,
receive,00000968,1,MSFT,9944.0,254.0,2,,,39433,8,20231022-11:07:47.936,1496.0,0,0,,,
receive,00000969,2,MSFT,6656.0,143.0,2,,,39434,8,20231022-11:07:47.936,1497.0,0,0,,,
receive,00000970,1,BAC,6249.0,3.0,2,,,39435,8,20231022-11:07:47.937,1498.0,0,0,,,
receive,00000971,1,MSFT,8465.0,0.0,1,,,39436,8,20231022-11:07:47.937,1499.0,0,0,,,
receive,00000972,3,BAC,7826.0,83.0,2,,,39437,8,20231022-11:07:47.937,1500.0,0,0,,,
receive,00000973,2,MSFT,4459.0,272.0,2,,,39438,8,20231022-11:07:47.938,1501.0,0,0,,,
receive,00000974,1,AAPL,4110.0,0.0,1,,,39439,8,20231022-11:07:47.946,1502.0,0,0,,,
receive,00000975,3,BAC,3324.0,0.0,1,,,39440,8,20231022-11:07:47.947,1503.0,0,0,,,
receive,00000976,2,AAPL,2119.0,101.0,2,,,39441,8,20231022-11:07:47.947,1504.0,0,0,,,
receive,00000977,1,AAPL,3554.0,0.0,1,,,39442,8,20231022-11:07:47.947,1505.0,0,0,,,
receive,00000978,1,MSFT,5210.0,0.0,1,,,39443,8,20231022-11:07:47.947,1506.0,0,0,,,
receive,00000979,1,MSFT,7024.0,162.0,2,,,39444,8,20231022-11:07:47.947,1507.0,0,0,,,
receive,00000980,3,MSFT,2861.0,0.0,1,,,39445,8,20231022-11:07:47.948,1508.0,0,0,,,
receive,00000981,2,AAPL,3707.0,0.0,1,,,39446,8,20231022-11:07:47.959,1509.0,0,0,,,
receive,00000982,1,BAC,9498.0,0.0,1,,,39447,8,20231022-11:07:47.960,1510.0,0,0,,,
receive,00000983,3,MSFT,6576.0,0.0,1,,,39448,8,20231022-11:07:47.960,1511.0,0,0,,,
receive,00000984,,,,,,Unlucky,,,8,20231022-11:07:47.961,1512.0,8,8,,,
receive,00000985,3,MSFT,5551.0,323.0,2,,,39450,8,20231022-11:07:47.961,1513.0,0,0,,,
receive,00000986,2,BAC,9284.0,0.0,1,,,39451,8,20231022-11:07:47.962,1514.0,0,0,,,
receive,00000987,3,MSFT,7094.0,0.0,1,,,39452,8,20231022-11:07:47.962,1515.0,0,0,,,
receive,00000988,,,,,,Unlucky,,,8,20231022-11:07:47.970,1516.0,8,8,,,
receive,00000989,1,MSFT,285.0,138.0,2,,,39454,8,20231022-11:07:47.971,1517.0,0,0,,,
receive,00000990,3,MSFT,2032.0,0.0,1,,,39455,8,20231022-11:07:47.971,1518.0,0,0,,,
receive,00000991,3,AAPL,1531.0,0.0,1,,,39456,8,20231022-11:07:47.972,1519.0,0,0,,,
receive,00000992,3,MSFT,9269.0,0.0,1,,,39457,8,20231022-11:07:47.972,1520.0,0,0,,,
receive,00000993,3,BAC,6267.0,7.0,2,,,39458,8,20231022-11:07:47.973,1521.0,0,0,,,
receive,00000994,3,BAC,8677.0,46.0,2,,,39459,8,20231022-11:07:47.973,1522.0,0,0,,,
receive,00000995,2,BAC,1196.0,0.0,1,,,39460,8,20231022-11:07:47.974,1523.0,0,0,,,
receive,00000996,1,BAC,2675.0,0.0,1,,,39461,8,20231022-11:07:47.983,1524.0,0,0,,,
receive,00000997,1,BAC,975.0,4.0,2,,,39462,8,20231022-11:07:47.984,1525.0,0,0,,,
receive,00000998,1,MSFT,967.0,332.0,2,,,39463,8,20231022-11:07:47.984,1526.0,0,0,,,
receive,00000999,2,BAC,7955.0,0.0,1,,,39464,8,20231022-11:07:47.984,1527.0,0,0,,,
receive,00001000,2,AAPL,3512.0,0.0,1,,,39465,8,20231022-11:07:47.985,1528.0,0,0,,,
receive,00001001,2,AAPL,9179.0,267.0,2,,,39466,8,20231022-11:07:47.985,1529.0,0,0,,,
receive,00001002,3,MSFT,3461.0,186.0,2,,,39467,8,20231022-11:07:47.985,1530.0,0,0,,,
receive,00001003,1,MSFT,9460.0,0.0,1,,,39468,8,20231022-11:07:47.994,1531.0,0,0,,,
receive,00001004,2,MSFT,976.0,0.0,1,,,39469,8,20231022-11:07:47.995,1532.0,0,0,,,
receive,00001005,2,AAPL,9643.0,203.0,2,,,39470,8,20231022-11:07:47.995,1533.0,0,0,,,
receive,00001006,3,BAC,2963.0,51.0,2,,,39471,8,20231022-11:07:47.996,1534.0,0,0,,,
receive,00001007,2,AAPL,912.0,0.0,1,,,39472,8,20231022-11:07:47.996,1535.0,0,0,,,
receive,00001008,1,MSFT,9400.0,282.0,2,,,39473,8,20231022-11:07:47.997,1536.0,0,0,,,
receive,00001009,,,,,,Unknown order id,,NONE,9,20231022-11:07:47.997,1537.0,8,,00000574,,
receive,00001010,3,AAPL,7228.0,0.0,1,,,39474,8,20231022-11:07:47.998,1538.0,0,0,,,
receive,00001011,2,BAC,1017.0,8.0,2,,,39475,8,20231022-11:07:48.006,1539.0,0,0,,,
receive,00001012,1,AAPL,2916.0,0.0,1,,,39476,8,20231022-11:07:48.006,1540.0,0,0,,,
receive,00001013,3,BAC,8357.0,53.0,2,,,39477,8,20231022-11:07:48.006,1541.0,0,0,,,
receive,00001014,2,AAPL,1807.0,197.0,2,,,39478,8,20231022-11:07:48.007,1542.0,0,0,,,
receive,00001015,2,AAPL,4947.0,0.0,1,,,39479,8,20231022-11:07:48.007,1543.0,0,0,,,
receive,00001016,2,BAC,9187.0,10.0,2,,,39480,8,20231022-11:07:48.007,1544.0,0,0,,,
receive,00001017,2,BAC,4928.0,25.0,2,,,39481,8,20231022-11:07:48.008,1545.0,0,0,,,
receive,00001018,1,AAPL,825.0,0.0,1,,,39482,8,20231022-11:07:48.016,1546.0,0,0,,,
receive,00001019,1,BAC,8783.0,84.0,2,,,39483,8,20231022-11:07:48.016,1547.0,0,0,,,
receive,00001020,1,BAC,5379.0,56.0,2,,,39484,8,20231022-11:07:48.017,1548.0,0,0,,,
receive,00001021,3,BAC,5116.0,0.0,1,,,39485,8,20231022-11:07:48.017,1549.0,0,0,,,
receive,00001022,3,AAPL,1670.0,0.0,1,,,39486,8,20231022-11:07:48.017,1550.0,0,0,,,
receive,00001023,3,AAPL,2146.0,0.0,1,,,39487,8,20231022-11:07:48.018,1551.0,0,0,,,
receive,00001024,,,,,,Unknown order id,,NONE,9,20231022-11:07:48.018,1552.0,8,,00000419,,
receive,00001025,1,AAPL,8034.0,0.0,1,,,39488,8,20231022-11:07:48.026,1553.0,0,0,,,
receive,00001026,1,BAC,8490.0,82.0,2,,,39489,8,20231022-11:07:48.026,1554.0,0,0,,,
receive,00001027,2,MSFT,5409.0,0.0,1,,,39490,8,20231022-11:07:48.027,1555.0,0,0,,,
receive,00001028,,,,,,Unknown order id,,NONE,9,20231022-11:07:48.027,1556.0,8,,00000906,,
receive,00001029,3,AAPL,7229.0,272.0,2,,,39491,8,20231022-11:07:48.027,1557.0,0,0,,,
receive,00001030,2,MSFT,7732.0,289.0,2,,,39492,8,20231022-11:07:48.027,1558.0,0,0,,,
receive,00001031,1,AAPL,2918.0,0.0,1,,,39493,8,20231022-11:07:48.028,1559.0,0,0,,,
receive,00001032,1,AAPL,6490.0,0.0,1,,,39494,8,20231022-11:07:48.036,1560.0,0,0,,,
receive,00001033,3,AAPL,916.0,285.0,2,,,39495,8,20231022-11:07:48.037,1561.0,0,0,,,
receive,00001034,,,,,,Unlucky,,,8,20231022-11:07:48.037,1562.0,8,8,,,
receive,00001035,3,BAC,3055.0,0.0,1,,,39497,8,20231022-11:07:48.037,1563.0,0,0,,,
receive,00001036,2,AAPL,5638.0,0.0,1,,,39498,8,20231022-11:07:48.038,1564.0,0,0,,,
receive,00001037,1,BAC,165.0,0.0,1,,,39499,8,20231022-11:07:48.038,1565.0,0,0,,,
receive,00001038,3,AAPL,8536.0,0.0,1,,,39500,8,20231022-11:07:48.039,1566.0,0,0,,,
receive,00001039,2,MSFT,2301.0,311.0,2,,,39501,8,20231022-11:07:48.049,1567.0,0,0,,,
receive,00001040,2,BAC,2681.0,100.0,2,,,39502,8,20231022-11:07:48.050,1568.0,0,0,,,
receive,00001041,1,MSFT,2788.0,196.0,2,,,39503,8,20231022-11:07:48.050,1569.0,0,0,,,
receive,00001042,1,BAC,7504.0,14.0,2,,,39504,8,20231022-11:07:48.051,1570.0,0,0,,,
receive,00001043,3,AAPL,8025.0,132.0,2,,,39505,8,20231022-11:07:48.051,1571.0,0,0,,,
receive,00001044,1,AAPL,7484.0,215.0,2,,,39506,8,20231022-11:07:48.052,1572.0,0,0,,,
receive,00001045,3,AAPL,8280.0,0.0,1,,,39507,8,20231022-11:07:48.052,1573.0,0,0,,,
receive,00001046,2,BAC,3677.0,0.0,1,,,39508,8,20231022-11:07:48.060,1574.0,0,0,,,
receive,00001047,1,BAC,6675.0,10.0,2,,,39509,8,20231022-11:07:48.061,1575.0,0,0,,,
receive,00001048,1,AAPL,5005.0,0.0,1,,,39510,8,20231022-11:07:48.061,1576.0,0,0,,,
receive,00001049,,,,,,Unlucky,,,8,20231022-11:07:48.062,1577.0,8,8,,,
receive,00001050,3,AAPL,1083.0,0.0,1,,,39512,8,20231022-11:07:48.062,1578.0,0,0,,,
receive,00001051,1,AAPL,4448.0,0.0,1,,,39513,8,20231022-11:07:48.062,1579.0,0,0,,,
receive,00001052,2,BAC,4708.0,0.0,1,,,39514,8,20231022-11:07:48.062,1580.0,0,0,,,
receive,00001053,2,MSFT,3628.0,317.0,2,,,39515,8,20231022-11:07:48.075,1581.0,0,0,,,
receive,00000001,1,AAPL,,,,,,38516,8,20231022-11:07:48.455,1582.0,1,1,,151.57,1487.0
